material_id,material_name,strength_score,weight_capacity_kg,biodegradability_score,co2_emission_score,recyclability_percent,cost_per_unit,recycled_content_percent,norm_co2,norm_cost,norm_strength,norm_recyclability,norm_biodegradability,co2_impact_index,cost_efficiency_index,material_suitability_score,material_type_Fiber,material_type_Glass,material_type_Metal,material_type_Plastic,product_category_Cosmetics,product_category_E-commerce,product_category_Electronics,product_category_Food,product_category_Pharmaceuticals,product_category_Retail
783,Steel,8.503598117813905,15.73,0.02,2.355282945306778,77.76,223.68,42.59,0.15408908261559096,0.8910858048638052,0.7500376688770741,0.6513713989994826,0.02,0.845910917384409,0.3653635846325466,0.5533922180610633,False,False,True,False,False,False,False,False,False,False
784,Aluminum,8.691391987007838,23.96,0.03,9.267046708270106,50.17,101.52,18.39,0.7612233914637511,0.3815125349351354,0.7814190200106289,0.17543557012247718,0.03,0.23877660853624894,0.6836600870431704,0.36027702034722564,False,False,True,False,False,False,False,False,False,False
785,Aluminum,8.36319543360285,5.03,0.1,11.428717027995011,58.05,131.36,81.36,0.951106069826745,0.5059859008050724,0.7265756359990433,0.3113679489391064,0.1,0.04889393017325505,0.5870387139165738,0.3113590109188456,False,False,True,False,False,False,False,True,False,False
786,LDPE,7.816901122667256,20.74,0.18,4.5,76.66,55.32,10.41,0.34248257396341436,0.18879572852792725,0.6352869604564497,0.6323960669311712,0.18,0.6575174260365857,0.7408373470658235,0.5994724740093108,False,False,False,True,False,False,True,False,False,False
787,Compostable Film,6.1667835895322405,5.47,0.76,2.35,70.49,118.99,57.33,0.15362502489349397,0.4543861844575147,0.3595435725534656,0.5259617043298257,0.76,0.8463749751065061,0.4711857183468774,0.6268556202399828,False,False,False,False,False,False,False,False,True,False
788,Bioplastic PHA,5.80170283352728,6.4,0.72,2.35921488214865,54.31,90.56,61.57,0.15443446678073217,0.335794435406499,0.2985366427454216,0.2468518199068484,0.72,0.8455655332192679,0.5179379958542693,0.5703781871852596,False,False,False,False,False,False,False,True,False,False
789,Molded Pulp,5.386017410932398,15.6,0.74,0.7938331411644662,63.99,77.51,67.41,0.016930206798835477,0.2813581946356318,0.22907340486900923,0.41383474210798693,0.74,0.9830697932011645,0.5228144451662246,0.6422988381604038,True,False,False,False,False,False,False,False,False,False
790,Compostable Film,6.89456667922363,10.97,0.6,1.88,89.7,115.26,84.42,0.11233988625960438,0.4388270137237726,0.4811599851908951,0.8573400034500605,0.6,0.8876601137403957,0.5291677858420945,0.7081739797917439,False,False,False,False,False,False,False,False,True,False
791,Rigid PVC,6.306702806232161,1.54,0.37,3.32,58.25,56.09,89.66,0.23883052377620223,0.19200767530138074,0.3829248154472777,0.314818009315163,0.37,0.7611694762237977,0.6379653209980827,0.5445982565244204,False,False,False,True,False,False,False,True,False,False
792,Compostable Film,6.172459664033594,11.42,0.64,1.4,64.64,82.41,87.39,0.07017634042073842,0.3017978559212447,0.3604920746944128,0.4250474383301708,0.64,0.9298236595792616,0.5631181163250183,0.6367853220905084,False,False,False,False,False,False,False,False,False,True
793,Paperboard,5.517666036653398,19.79,0.68,1.2884650309006551,55.21,49.25,51.75,0.060379028374370244,0.1634755766904434,0.2510725881636153,0.262377091599103,0.68,0.9396209716256297,0.60234368925118,0.6120548909366661,True,False,False,False,False,False,False,False,False,True
794,Paperboard,5.834362706303944,19.77,0.83,0.6984980696341309,91.13,80.21000000000001,74.72,0.008555905426917018,0.29262086513994917,0.3039942806330744,0.8820079351388649,0.83,0.991444094573083,0.5460251931692602,0.7652405417553203,True,False,False,False,False,False,True,False,False,False
795,HDPE,6.036220367641681,4.07,0.14,3.82,55.59,11.89,70.06,0.2827508840250209,0.0076335877862595426,0.3377257659932063,0.26893220631361053,0.14,0.7172491159749791,0.7305101537255267,0.5063612910859182,False,False,False,True,False,False,False,False,True,False
796,Molded Pulp,6.616371726832455,20.78,0.98,0.741410967881743,43.69,59.65,80.7,0.012325405327629067,0.20685771492929544,0.4346721337927513,0.06365361393824388,0.98,0.987674594672371,0.6497542245595233,0.661938870708516,True,False,False,False,False,False,False,False,False,False
797,Aluminum,9.864236564967223,3.88,0.09,8.736899356952105,75.69,160.86,8.7,0.7146548661540637,0.6290410044633546,0.9774075668359811,0.6156632741072968,0.09,0.2853451338459363,0.6135384240563796,0.47336155767293325,False,False,True,False,False,False,False,True,False,False
798,Paperboard,5.695399550767627,22.15,0.97,1.2257927970055094,87.07,14.98,53.43,0.054873854193824186,0.02052308847453385,0.28077280062826915,0.8119717095049163,0.97,0.9451261458061758,0.6999952671665873,0.7945082824973098,True,False,False,False,False,False,True,False,False,False
799,HDPE,7.393301647753784,25.33,0.3,4.56,77.56,97.2,69.26,0.34775301719327256,0.3634922621282276,0.5645012424811662,0.6479213386234259,0.3,0.6522469828067274,0.6077051397155299,0.5786347717437025,False,False,False,True,False,False,False,False,False,False
800,Paperboard,6.767498143531887,4.11,0.72,1.058004786627473,74.36,53.42,51.75,0.04013523447135242,0.18087014558044467,0.45992615922157504,0.5927203726065207,0.72,0.9598647655286476,0.6754483763403631,0.7293582141871467,True,False,False,False,False,False,False,False,True,False
801,Molded Pulp,6.121715902940196,11.42,0.97,0.706472998255591,64.61,74.32,59.34,0.009256428902943302,0.26805155800275304,0.35201252319710236,0.42452992927376226,0.97,0.9907435710970567,0.5799740744771891,0.707823828122877,True,False,False,False,False,False,False,False,False,True
802,Compostable Film,5.305078085828523,5.92,0.98,1.26,61.57,42.84,24.96,0.057878639551069186,0.1367371626413048,0.21554801454343567,0.3720890115577023,0.98,0.9421213604489308,0.6041769082325914,0.6766532389587111,False,False,False,False,False,False,False,False,False,True
803,Corrugated Cardboard,5.728865080500439,3.44,0.68,0.9082263928578442,44.92,82.69,74.43,0.02697859244764938,0.3029658365661369,0.28636506806449336,0.08487148525099192,0.68,0.9730214075523507,0.5327665252861151,0.5727088574438817,True,False,False,False,False,True,False,False,False,False
804,Recycled PET,7.213430092765712,14.3,0.12,2.922947037604703,89.04,81.92,50.76,0.20395310548367804,0.29975388979268347,0.5344437520516462,0.8459548042090738,0.12,0.7960468945163219,0.6339251669450484,0.6379306961381381,False,False,False,True,False,True,False,False,False,False
805,Kraft Paper,5.272392013907158,5.77,0.72,0.6584248594925682,76.38,52.45,91.38,0.0050358457754289265,0.1768239269177825,0.21008599863980834,0.627565982404692,0.72,0.9949641542245711,0.5779400433052538,0.697496053438604,True,False,False,False,False,True,False,False,False,False
806,Aluminum,9.472888471249446,15.14,0.07,11.529665473629354,60.85,228.76,25.93,0.9599734540243822,0.912276310849706,0.9120112256395476,0.3596687942038986,0.07,0.04002654597561783,0.4174387037459955,0.2900025211339187,False,False,True,False,False,True,False,False,False,False
807,HDPE,7.86873402953803,11.51,0.18,4.17,91.52,51.39,59.63,0.313495136199194,0.17240228590497644,0.6439485139872779,0.8887355528721752,0.18,0.686504863800806,0.7541380340519253,0.663627929626386,False,False,False,True,False,False,False,False,False,False
808,Compostable Film,6.851137025813553,29.35,0.56,1.99,44.99,101.51,50.25,0.12200236551434447,0.38147082134067495,0.4739026598632893,0.08607900638261173,0.56,0.8779976344856555,0.5606785711409107,0.5521750003937755,False,False,False,False,False,False,False,False,False,False
809,Paperboard,5.352518114212396,4.01,0.71,1.1625224748090748,40.49,80.21000000000001,69.17,0.049316143505971716,0.29262086513994917,0.22347549479020942,0.008452647921338659,0.71,0.9506838564940283,0.5138176788321143,0.5441976557195257,True,False,False,False,False,False,False,True,False,False
810,HDPE,6.22647609168151,23.87,0.39,3.1,58.76,26.54,56.92,0.21950556526672202,0.0687440036707963,0.36951850612306064,0.3236156632741073,0.39,0.780494434733278,0.7065610002467465,0.5709635637487975,False,False,False,True,False,False,True,False,False,False
811,Bioplastic PHA,6.969682397924669,14.55,0.74,1.7578101603649574,64.37,101.83,5.53,0.10160664270857148,0.38280565636340885,0.4937122200126417,0.42038985682249447,0.74,0.8983933572914286,0.5678014941870114,0.6559175740999446,False,False,False,False,False,False,False,False,True,False
812,Kraft Paper,6.516694259337802,11.42,0.9,1.276988630681419,61.82,93.3,50.27,0.059370933110393306,0.34722396028865804,0.41801550053321235,0.376401587027773,0.9,0.9406290668896067,0.5588718240400902,0.6739885435357804,True,False,False,False,False,False,False,False,True,False
813,Molded Pulp,4.373988043609801,26.84,0.7,0.8924326854925698,59.7,74.71,30.83,0.025591261813354832,0.26967838818671,0.0599579323046598,0.3398309470415733,0.7,0.9744087381866452,0.4621761400098379,0.5868286390972336,True,False,False,False,False,False,True,False,False,False
814,Rigid PVC,7.841683765234745,5.19,0.31,4.04,68.01,45.13,86.82,0.30207584253450115,0.14628957577274435,0.6394282714149274,0.48318095566672425,0.31,0.6979241574654989,0.7679975631023244,0.6084556562900683,False,False,False,True,True,False,False,False,False,False
815,LDPE,7.739792724124257,18.23,0.23,3.88,94.78,29.1,51.81,0.28802132725487917,0.07942268385266758,0.6224017382688977,0.9449715370018976,0.23,0.7119786727451208,0.8013070849959585,0.699654854299795,False,False,False,True,False,False,False,False,True,False
816,Paperboard,5.5565141713782165,8.37,0.94,1.2888772233255483,51.33,17.81,59.49,0.06041523565395653,0.03232803570683685,0.257564317429943,0.19544592030360528,0.94,0.9395847643460434,0.683628905547875,0.6586282714944971,True,False,False,False,False,False,False,True,False,False
817,Bioplastic PHA,6.182550871489859,20.61,0.8,2.0018799982054407,64.52,62.1,32.51,0.12304591311622105,0.21707754557210196,0.36217836895900113,0.42297740210453677,0.8,0.876954086883779,0.6146248202403393,0.6575557484420259,False,False,False,False,False,False,False,False,False,False
818,Glass,7.798005407740261,16.03,0.08,1.5077370186031531,56.58,88.53,36.11,0.07964003775910676,0.32732657573103074,0.6321293863163099,0.28601000517509056,0.08,0.9203599622408932,0.6564558090879056,0.5726368806108935,False,True,False,False,False,True,False,False,False,False
819,Paperboard,4.164284916466094,16.72,0.73,0.7161684267070495,94.98,16.24,46.08,0.010108082323652713,0.02577900137654861,0.024915428015527704,0.9484215973779542,0.73,0.9898919176763473,0.5944987703802819,0.7472681301751183,True,False,False,False,False,False,False,False,False,True
820,Tinplate,8.670394483291801,9.33,0.07,4.45,74.91,204.62,13.14,0.3380905379385325,0.8115796938222167,0.7779102258211839,0.6022080386406762,0.07,0.6619094620614675,0.42421627403514356,0.5133595374374798,False,False,True,False,False,False,False,False,False,True
821,HDPE,7.605706897196023,15.04,0.16,4.73,64.99,27.82,44.42,0.362685939677871,0.07408334376173194,0.599995285731714,0.4310850439882697,0.16,0.637314060322129,0.7955481080356464,0.5602977824763756,False,False,False,True,False,False,False,False,False,True
822,Recycled PET,6.009264046009205,4.76,0.18,3.3228916374569657,47.83,36.66,56.51,0.23908452729384005,0.11095816126475616,0.3332212217391861,0.13506986372261512,0.18,0.76091547270616,0.6667135919368208,0.48228913471449486,False,False,False,True,False,False,False,True,False,False
823,Corrugated Cardboard,5.000497515073432,11.42,0.94,0.8992427815444306,59.26,77.0,18.68,0.0261894655572084,0.2792308013181496,0.16465098643303777,0.3322408142142487,0.94,0.9738105344427916,0.4983219137823254,0.6406369002645724,True,False,False,False,True,False,False,False,False,False
824,Kraft Paper,5.19450608077283,26.15,0.55,0.7135633840477356,47.64,80.21000000000001,62.04,0.009879253499531495,0.29262086513994917,0.19707084629993699,0.1317923063653614,0.55,0.9901207465004686,0.5032558194360053,0.5514157247122079,True,False,False,False,False,False,False,False,False,False
825,Steel,9.074791205875846,20.55,0.07,1.808825263983032,90.14,146.41,67.47,0.10608784616664477,0.5687648604680265,0.8454870620786189,0.8649301362773849,0.07,0.8939121538333552,0.5969359085506316,0.6854423567510033,False,False,True,False,False,False,False,False,False,False
826,Compostable Film,6.839711232825521,17.03,0.73,1.15,85.83,63.96,65.93,0.048216160296329066,0.2248362741417428,0.4719933492810229,0.7905813351733655,0.73,0.951783839703671,0.6538955752273635,0.7638246476807176,False,False,False,False,False,False,False,False,False,False
827,Kraft Paper,5.039037983097884,6.96,0.61,0.9918289785468678,57.09,61.41,72.09,0.03432230381003868,0.21419930755433195,0.1710913029626359,0.2948076591340349,0.61,0.9656776961899614,0.5399169366524552,0.5922532051431728,True,False,False,False,False,False,False,True,False,False
828,Bioplastic PLA,5.693906403792456,10.27,0.89,1.7910994331840144,71.61,80.21000000000001,86.29,0.10453079641783986,0.29262086513994917,0.28052328785278297,0.5452820424357426,0.89,0.8954692035821601,0.5366367960571437,0.6734086973613607,False,False,False,False,True,False,False,False,False,False
829,Bioplastic PLA,6.4750024962194965,22.72,0.89,2.0790304335537377,64.08,49.83,44.4,0.12982286294392184,0.16589496516914862,0.411048585886806,0.4153872692772123,0.89,0.8701771370560781,0.6648824552532332,0.6849560673742547,False,False,False,False,False,False,True,False,False,False
830,Aluminum,8.904435881779614,17.96,0.09,11.561032212071208,42.04,186.26,51.75,0.9627287309287755,0.7349935343928586,0.8170197842815274,0.03519061583577711,0.09,0.037271269071224467,0.4858117930768958,0.23487443058589946,False,False,True,False,False,True,False,False,False,False
831,Steel,8.449209645879964,17.44,0.05,1.8555846092501207,40.64,162.5,18.95,0.11019522074490361,0.6358820339548659,0.7409490668758347,0.01104019320338107,0.05,0.8898047792550964,0.5148504063774144,0.4794569806991422,False,False,True,False,False,True,False,False,False,False
832,Bioplastic PHA,5.904879032265387,5.2,0.93,2.0972447355105435,48.29,124.07,76.1,0.1314228203511692,0.4755766904434155,0.31577793254430375,0.14300500258754528,0.93,0.8685771796488309,0.4409651587516722,0.5704932373545067,False,False,False,False,False,False,False,False,True,False
833,Molded Pulp,4.4225710611394,23.43,0.93,0.7311883608683075,83.36,99.98,70.24,0.011427444162204696,0.37508864138822845,0.0680764120972538,0.7479730895290667,0.93,0.9885725558377954,0.4021773800059645,0.6930183708683685,True,False,False,False,False,False,True,False,False,False
834,Compostable Film,5.352773973012447,21.75,0.5,2.93,50.18,59.53,87.37,0.20457264278212367,0.20635715179577024,0.22351825015213614,0.17560807314127996,0.5,0.7954273572178763,0.5655930089833923,0.5124998990546805,False,False,False,False,False,False,False,False,False,False
835,Recycled PET,6.996735545478959,12.77,0.28,3.287265579735746,96.41,58.96,55.38,0.2359551087151177,0.20397947691152546,0.49823294439152077,0.9730895290667586,0.28,0.7640448912848823,0.676905491609693,0.6848810405403918,False,False,False,True,False,False,False,False,True,False
836,Bioplastic PLA,5.837850899009096,6.76,0.57,2.228595270792484,86.79,45.49,59.31,0.14296074600808517,0.14779126517332,0.304577176126797,0.8071416249784372,0.57,0.8570392539919148,0.6331561113467268,0.6927868466426232,False,False,False,False,False,False,False,False,True,False
837,Molded Pulp,6.7445377032043,19.07,0.99,0.9785556284898812,60.59,53.37,50.28,0.03315636317761562,0.18066157760814247,0.4560893479178102,0.3551837157150251,0.99,0.9668436368223844,0.6740387926022385,0.7237084671320608,True,False,False,False,False,False,False,False,False,False
838,Bioplastic PLA,5.724787798233266,17.75,0.96,2.065364197934968,89.33,100.56,79.33,0.12862241096067867,0.37750802986693366,0.28568373258189234,0.8509573917543557,0.96,0.8713775890393214,0.4877686751125967,0.726115297099006,False,False,False,False,False,False,False,False,True,False
839,Glass,8.161176700556087,7.7,0.05,1.2514800905469987,95.77,117.54,13.82,0.05713024456614292,0.4483377132607517,0.6928172347024096,0.9620493358633776,0.05,0.9428697554338571,0.6081242659245127,0.7040835837542018,False,True,False,False,False,False,False,False,True,False
840,Corrugated Cardboard,5.896792863758591,1.99,0.53,0.9298175292529702,65.13,81.97,71.55,0.02887517342496001,0.2999624577649856,0.31442669091790754,0.4335000862515093,0.53,0.97112482657504,0.5457932017081717,0.6254284347416476,True,False,False,False,False,False,False,True,False,False
841,Compostable Film,5.026188913176667,5.23,0.46,2.028030782028813,78.66,128.83,50.78,0.12534301680884402,0.4954323614065825,0.16894415525931594,0.6668966706917371,0.46,0.8746569831911559,0.37031824525977686,0.5742504059365701,False,False,False,False,False,True,False,False,False,False
842,Corrugated Cardboard,5.990612116050132,18.84,0.76,1.1751458283973302,86.41,93.89,74.32,0.0504249879802605,0.34968506236182373,0.33010438535961456,0.8005865102639296,0.76,0.9495750120197395,0.5222307167267516,0.722557923376357,True,False,False,False,False,False,False,False,True,False
843,Glass,7.356071933739503,11.2,0.05,1.3674121577385712,95.81,114.79,81.76,0.06731380087703115,0.4368664747841322,0.5582799598956444,0.962739347938589,0.05,0.9326861991229689,0.5611920990877785,0.6759797500861174,False,True,False,False,False,False,False,False,False,False
844,Tinplate,9.922140634938913,18.83,0.04,4.78,46.15,200.57,31.0,0.36707797570275286,0.7946856880657406,0.9870836439073096,0.10608935656373984,0.04,0.6329220242972471,0.5180220447234796,0.445308354173523,False,False,True,False,False,True,False,False,False,False
845,Bioplastic PLA,5.2973254555062255,14.95,0.85,1.5366973979881626,59.2,132.12,51.75,0.08218393835017092,0.5091561339840655,0.21425250891592545,0.3312057961014318,0.85,0.9178160616498291,0.38020732317593087,0.5855630594008104,False,False,False,False,False,True,False,False,False,False
846,Rigid PVC,6.829248247454047,17.39,0.23,3.47,80.01,64.22,14.65,0.2520066318508479,0.2259208275977141,0.4702449289558184,0.6901845782301191,0.23,0.7479933681491522,0.6525454750236989,0.607095787742276,False,False,False,True,False,True,False,False,False,False
847,Rigid PVC,6.170699336157288,19.86,0.29,3.43,53.12,88.55,78.31,0.24849300303094238,0.3274100029199516,0.3601979145738845,0.22632396066931168,0.29,0.7515069969690577,0.5476331640775828,0.4871449737013638,False,False,False,True,True,False,False,False,False,False
848,Compostable Film,6.993748503691895,22.88,0.59,1.61,48.83,69.04,51.75,0.08862289172524228,0.24602678012764362,0.49773379387306776,0.15232016560289802,0.59,0.9113771082747577,0.6514774494726409,0.6050199073584739,False,False,False,False,False,False,True,False,False,False
849,Tinplate,9.004390020662486,11.42,0.03,4.96,50.48,172.84,68.38,0.3828893053923276,0.6790138906269554,0.8337226507968143,0.1807831637053648,0.03,0.6171106946076724,0.5260807259425525,0.4406822876886942,False,False,True,False,False,True,False,False,False,False
850,Bioplastic PHA,6.190770034640088,6.88,0.72,1.7413186708754498,40.28,143.03,14.57,0.10015801838973389,0.5546656655403996,0.3635518346953876,0.004830084526479233,0.72,0.8998419816102661,0.41262133455391525,0.5184291284963932,False,False,False,False,False,False,True,False,False,False
851,Corrugated Cardboard,4.201229432165283,10.29,0.94,1.179774476706053,62.25,54.26,85.66,0.050831571782628884,0.18437408751512116,0.03108905245061553,0.38381921683629466,0.94,0.9491684282173711,0.5018111684711735,0.6310760691953252,True,False,False,False,True,False,False,False,False,False
852,Compostable Film,6.499920940798356,5.76,0.69,2.36,89.81,109.18,73.66,0.1545034320984703,0.41346514829182834,0.4152125900813395,0.8592375366568915,0.69,0.8454965679015297,0.5180059470574387,0.7000192234743309,False,False,False,False,False,False,False,True,False,False
853,LDPE,6.419811186191172,6.93,0.34,3.44,92.39,16.27,10.24,0.24937141023591872,0.025904142159929918,0.4018258253837401,0.9037433155080214,0.34,0.7506285897640813,0.7451878448575381,0.6834167837835873,False,False,False,True,False,False,False,False,False,True
854,Bioplastic PLA,6.796108578881428,8.83,0.85,1.502812071056309,70.81,50.88,78.1,0.07920742681817891,0.1702748925874943,0.4647071146470189,0.5314818009315163,0.85,0.9207925731818211,0.683717910306311,0.7274343211821294,False,False,False,False,True,False,False,False,False,False
855,HDPE,6.410279280964014,17.8,0.26,4.14,62.17,35.36,69.98,0.3108599145842649,0.10553539398489967,0.4002329934867823,0.38243919268587206,0.26,0.6891400854157351,0.6967719610037731,0.5364461537615165,False,False,False,True,False,True,False,False,False,False
856,Compostable Film,5.381375441327333,20.23,0.5,1.11,65.85,45.43,56.24,0.044702531476423585,0.14754098360655737,0.2282977071385503,0.445920303605313,0.5,0.9552974685235764,0.6027944926914857,0.624301695164862,False,False,False,False,False,False,False,False,False,False
857,Paperboard,4.109649003544285,3.75,0.76,0.7216331151950206,40.27,16.52,31.13,0.01058810449773124,0.026946982021440784,0.015785477313404298,0.004657581507676438,0.76,0.9894118955022687,0.5901460017124972,0.5608701331116807,True,False,False,False,False,False,False,True,False,False
858,Steel,8.944133890219998,24.22,0.1,2.2984098142315466,54.09,80.21000000000001,13.38,0.14909330580498606,0.29262086513994917,0.823653531951341,0.2430567534931862,0.1,0.850906694195014,0.7538888936965669,0.5897209355764172,False,False,True,False,False,False,False,False,False,False
859,Rigid PVC,7.129682266525233,13.54,0.22,3.23,61.76,55.8,33.71,0.23092485893141487,0.1907979810620281,0.5204490462968467,0.375366568914956,0.22,0.7690751410685851,0.6937008298815218,0.5642659682036318,False,False,False,True,False,False,False,False,True,False
860,Kraft Paper,4.197125918285057,17.67,0.65,1.1781847488956574,92.36,86.54,42.29,0.050691928946368606,0.3190255704334043,0.030403333526406093,0.9032258064516129,0.65,0.9493080710536314,0.4207459911505198,0.6711644137466826,True,False,False,False,True,False,False,False,False,False
861,Tinplate,9.551055233390022,12.39,0.06,5.7,56.97,125.12,39.11,0.4478914385605793,0.4799566178617612,0.925073305995181,0.2927376229084009,0.06,0.5521085614394208,0.6820553516810157,0.4962012615332784,False,False,True,False,False,False,False,False,True,False
862,Bioplastic PLA,5.906577669496056,23.45,0.71,1.1509562177853,60.46,75.83,47.53,0.048300155155542486,0.27435031076627875,0.3160617838308924,0.35294117647058826,0.71,0.9516998448444575,0.5618145270725896,0.6346579988986916,False,False,False,False,False,False,False,False,False,False
863,Bioplastic PHA,6.04878053865516,16.49,0.62,1.3598111691339172,86.53,78.36,67.45,0.06664612456150402,0.2849038501647687,0.33982463715744254,0.8026565464895636,0.62,0.933353875438496,0.5649875447641157,0.7087668218362346,False,False,False,False,False,False,False,False,False,True
864,Glass,7.881525493876456,18.09,0.05,1.1135775918087951,87.61,108.36,64.52,0.045016789718554585,0.4100446335460727,0.6460860354923169,0.8212868725202691,0.05,0.9549832102814454,0.6124076340692831,0.6759628496550399,False,True,False,False,False,False,False,False,False,False
865,HDPE,6.801526121750652,22.25,0.22,3.37,88.48,19.11,65.83,0.24322255980108412,0.03775080298669336,0.4656124147816289,0.8362946351561154,0.22,0.7567774401989159,0.7635944841206356,0.6647520215992196,False,False,False,True,False,False,True,False,False,False
866,Bioplastic PHA,6.119280662616436,5.0,0.76,1.52191211737325,41.22,44.01,86.23,0.08088518864819723,0.14161765319317565,0.3516055816285489,0.021045368293945124,0.76,0.9191148113518027,0.6556716407355141,0.5930219854110632,False,False,False,False,True,False,False,False,False,False
867,HDPE,6.310480491861425,6.11,0.32,3.27,89.81,73.04,41.16,0.23443848775132037,0.2627122179118175,0.38355608674336933,0.8592375366568915,0.32,0.7655615122486796,0.5957951039502571,0.6368203456678835,False,False,False,True,True,False,False,False,False,False
868,Tinplate,8.363856260990541,13.1,0.0,4.02,86.91,138.91,62.25,0.30031902812454836,0.5374796646227006,0.72668606375891,0.8092116612040711,0.0,0.6996809718754516,0.5681866267299436,0.5864618868618267,False,False,True,False,True,False,False,False,False,False
869,Rigid PVC,7.723571242027035,18.51,0.4,2.88,90.05,33.94,58.17,0.20018060675724178,0.09961206357151794,0.6196910426120874,0.8633776091081594,0.4,0.7998193932427582,0.7881091789019242,0.7316177387811491,False,False,False,True,False,False,False,False,True,False
870,HDPE,7.892230924267265,28.32,0.21,4.32,41.18,28.47,48.84,0.32667124427383964,0.07679472740166018,0.6478749696655772,0.020355356218733824,0.21,0.6733287557261604,0.8130731514252347,0.5056254827844613,False,False,False,True,False,False,True,False,False,False
871,Steel,8.746618632559507,18.74,0.05,2.1152456852337886,46.95,220.4,27.23,0.1330040367445008,0.8774037458807826,0.7906476852669773,0.11988959806796624,0.05,0.8669959632554992,0.38981682657832134,0.46809568376152105,False,False,True,False,False,True,False,False,False,False
872,Corrugated Cardboard,4.812234019430662,9.49,0.71,1.1241784358743143,85.15,21.79,51.75,0.045947975499152895,0.04893004630208985,0.13319115823015262,0.7788511298947732,0.71,0.9540520245008471,0.6239184355108071,0.7177845580299258,True,False,False,False,False,False,False,True,False,False
873,Molded Pulp,5.931998629717048,9.32,0.71,1.055803309417172,41.13,80.21000000000001,24.93,0.03994185512704044,0.29262086513994917,0.32030976105331843,0.019492841124719728,0.71,0.9600581448729596,0.5525513853373578,0.5685848341265032,True,False,False,False,False,False,False,True,False,False
874,Rigid PVC,6.817468342196193,28.03,0.36,3.93,40.52,33.2,41.61,0.2924133632797611,0.0965252575814458,0.46827644433593457,0.008970156977747164,0.36,0.7075866367202389,0.7293954231855063,0.49724652264159114,False,False,False,True,False,False,True,False,False,False
875,Rigid PVC,6.05077271132069,2.59,0.28,3.81,56.41,13.42,51.75,0.28187247682004457,0.014015767738706043,0.34015753977137764,0.2830774538554424,0.28,0.7181275231799554,0.7276535552653274,0.5299828905185447,False,False,False,True,False,False,False,False,True,False
876,Recycled PET,6.312305194732381,10.14,0.11,2.931392851217647,58.57,85.45,63.88,0.20469499183662776,0.3144787886372169,0.38386100426678826,0.3203381059168536,0.11,0.7953050081633722,0.5648571285243852,0.4987595061901575,False,False,False,True,False,False,False,False,True,False
877,Aluminum,9.431944457694796,13.04,0.1,9.409499786438618,51.09,146.91,48.74,0.7737365724871794,0.5708505401910483,0.9051692639094305,0.19130584785233748,0.1,0.22626342751282058,0.6195573814491433,0.36654646957754256,False,False,True,False,False,False,True,False,False,False
878,Recycled PET,7.317847883820303,9.72,0.32,3.26217132962714,46.1,71.96,19.26,0.23375081170522985,0.2582071497100905,0.551892518508928,0.10522684146972575,0.32,0.7662491882947702,0.6658327175775169,0.5205675560276481,False,False,False,True,False,False,False,True,False,False
879,Bioplastic PHA,5.054191985006967,3.18,0.82,1.706930751097247,92.63,53.47,53.06,0.09713735874000161,0.18107871355274682,0.17362361702075021,0.9078833879592892,0.82,0.9028626412599984,0.5608022186766519,0.7329983863410954,False,False,False,False,False,False,False,False,True,False
880,Steel,8.4439443238659,10.68,0.01,2.485373456610608,58.82,241.77,30.44,0.16551632685842543,0.9665456972427314,0.7400692036531223,0.32465068138692427,0.01,0.8344836731415746,0.3161002631156101,0.46980722436407196,False,False,True,False,True,False,False,False,False,False
881,Compostable Film,5.462149593176143,25.28,0.4,2.84,51.45,148.25,51.75,0.19666697793733628,0.5764401618487465,0.2417954961375346,0.1975159565292393,0.4,0.8033330220626638,0.35085410134576595,0.45239617287484196,False,False,False,False,False,False,False,False,False,False
882,Compostable Film,6.343785487197457,10.49,0.74,1.09,76.19,108.87,85.21,0.04294571706647084,0.41217202686355486,0.38912152803081684,0.6242884250474383,0.74,0.9570542829335291,0.5083453950941939,0.6889724714661766,False,False,False,False,True,False,False,False,False,False
883,Kraft Paper,4.059131613263093,7.51,0.79,1.043899496807016,56.27,83.84,57.59,0.03889621565069549,0.3077628999290869,0.007343753578920762,0.2806624115922029,0.79,0.9611037843493045,0.41827976147411616,0.5682679333496532,True,False,False,False,False,True,False,False,False,False
884,Molded Pulp,4.312325745953721,15.16,0.57,0.6883853190951519,44.07,87.81,49.96,0.007667594133360233,0.3243231969298795,0.04965383546298448,0.07020872865275143,0.57,0.9923324058666397,0.42526761602726615,0.5085237550436572,True,False,False,False,True,False,False,False,False,False
885,Molded Pulp,6.399748256119568,20.6,0.48,1.0733242934528038,56.0,91.45,78.61,0.04148091098855794,0.3395069453134777,0.3984732034049322,0.2760048300845265,0.48,0.9585190890114421,0.5556851141738863,0.5935252916043027,True,False,False,False,False,False,True,False,False,False
886,Molded Pulp,4.535633986163001,8.42,0.46,0.8275728108021893,77.85,51.05,40.8,0.019893923689165326,0.17098402369332164,0.08696982627302932,0.6529239261687079,0.46,0.9801060763108347,0.5321975162932187,0.6353629698275995,True,False,False,False,True,False,False,False,False,False
887,Rigid PVC,7.305492215703749,8.37,0.19,3.71,67.72,52.42,51.75,0.2730884047702808,0.1766987861344012,0.5498278208629424,0.4781783681214421,0.19,0.7269115952297192,0.7139118566645363,0.5756698984456325,False,False,False,True,False,False,True,False,False,False
